# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/30 of the quasar flux.
   1.297179        0.0005732833
   1.297777        0.0005734246
   1.298375        0.0005735656
   1.298973        0.0005737070
   1.299571        0.0005738482
   1.300170        0.0005739892
   1.300769        0.0005741279
   1.301367        0.0005742667
   1.301968        0.0005744059
   1.302567        0.0005745448
   1.303167        0.0005746322
   1.303767        0.0005745396
   1.304368        0.0005744468
   1.304969        0.0005743542
   1.305569        0.0005742615
   1.306171        0.0005742263
   1.306772        0.0005743662
   1.307375        0.0005745064
   1.307977        0.0005746464
   1.308580        0.0005747868
   1.309182        0.0005749257
   1.309785        0.0005750569
   1.310389        0.0005751885
   1.310992        0.0005753199
   1.311596        0.0005754516
   1.312200        0.0005755825
   1.312805        0.0005757118
   1.313409        0.0005758409
   1.314014        0.0005759700
   1.314620        0.0005760994
   1.315225        0.0005762296
   1.315831        0.0005763632
   1.316437        0.0005764965
   1.317044        0.0005766302
   1.317650        0.0005767637
   1.318256        0.0005768956
   1.318864        0.0005770205
   1.319471        0.0005771452
   1.320080        0.0005772702
   1.320687        0.0005773949
   1.321296        0.0005775211
   1.321904        0.0005776500
   1.322513        0.0005777790
   1.323123        0.0005779083
   1.323732        0.0005780374
   1.324342        0.0005781664
   1.324952        0.0005782931
   1.325563        0.0005784202
   1.326173        0.0005785471
   1.326783        0.0005786740
   1.327395        0.0005788009
   1.328006        0.0005789255
   1.328618        0.0005790505
   1.329230        0.0005791753
   1.329843        0.0005793004
   1.330455        0.0005794239
   1.331067        0.0005795397
   1.331681        0.0005796558
   1.332294        0.0005797717
   1.332908        0.0005798879
   1.333521        0.0005799395
   1.334136        0.0005798246
   1.334750        0.0005797098
   1.335365        0.0005795950
   1.335981        0.0005794799
   1.336595        0.0005794313
   1.337212        0.0005795555
   1.337827        0.0005796794
   1.338444        0.0005798037
   1.339060        0.0005799277
   1.339676        0.0005800505
   1.340294        0.0005801661
   1.340911        0.0005802816
   1.341529        0.0005803973
   1.342147        0.0005805128
   1.342766        0.0005806282
   1.343384        0.0005807415
   1.344002        0.0005808548
   1.344622        0.0005809685
   1.345240        0.0005810819
   1.345861        0.0005811952
   1.346480        0.0005813063
   1.347101        0.0005814178
   1.347721        0.0005815290
   1.348343        0.0005816406
   1.348963        0.0005817530
   1.349584        0.0005818686
   1.350206        0.0005819845
   1.350828        0.0005821002
   1.351451        0.0005822163
   1.352073        0.0005823306
   1.352696        0.0005824378
   1.353319        0.0005825448
   1.353941        0.0005826519
   1.354566        0.0005827593
   1.355189        0.0005828675
   1.355814        0.0005829793
   1.356438        0.0005830909
   1.357064        0.0005832028
   1.357688        0.0005833145
   1.358313        0.0005834246
   1.358940        0.0005835277
   1.359565        0.0005836307
   1.360192        0.0005837339
   1.360818        0.0005838369
   1.361446        0.0005839414
   1.362072        0.0005840488
   1.362699        0.0005841563
   1.363327        0.0005842642
   1.363955        0.0005843718
   1.364584        0.0005844792
   1.365212        0.0005845846
   1.365842        0.0005846903
   1.366470        0.0005847958
   1.367099        0.0005849014
   1.367729        0.0005849553
   1.368359        0.0005848163
   1.368990        0.0005846769
   1.369620        0.0005845377
   1.370251        0.0005843982
   1.370882        0.0005843071
   1.371513        0.0005844078
   1.372145        0.0005845088
   1.372777        0.0005846096
   1.373410        0.0005847107
   1.374042        0.0005848111
   1.374676        0.0005849101
   1.375308        0.0005850088
   1.375941        0.0005851076
   1.376576        0.0005852067
   1.377209        0.0005853051
   1.377844        0.0005854021
   1.378479        0.0005854988
   1.379114        0.0005855958
   1.379749        0.0005856927
   1.380384        0.0005857891
   1.381020        0.0005858840
   1.381656        0.0005859788
   1.382293        0.0005860738
   1.382929        0.0005861687
   1.383567        0.0005862650
   1.384204        0.0005863644
   1.384841        0.0005864638
   1.385480        0.0005865634
   1.386117        0.0005866629
   1.386756        0.0005867611
   1.387395        0.0005868519
   1.388034        0.0005869429
   1.388673        0.0005870338
   1.389314        0.0005871250
   1.389953        0.0005872170
   1.390593        0.0005873124
   1.391234        0.0005874081
   1.391874        0.0005875037
   1.392516        0.0005875995
   1.393157        0.0005876936
   1.393800        0.0005877807
   1.394441        0.0005878677
   1.395083        0.0005879547
   1.395726        0.0005880419
   1.396368        0.0005881302
   1.397012        0.0005882220
   1.397655        0.0005883137
   1.398300        0.0005884056
   1.398943        0.0005884973
   1.399587        0.0005885887
   1.400233        0.0005886786
   1.400877        0.0005887683
   1.401523        0.0005888583
   1.402168        0.0005889481
   1.402815        0.0005890378
   1.403460        0.0005891255
   1.404106        0.0005892133
   1.404754        0.0005893014
   1.405400        0.0005893893
   1.406048        0.0005894771
   1.406695        0.0005895630
   1.407344        0.0005896492
   1.407992        0.0005897352
   1.408640        0.0005898213
   1.409289        0.0005899072
   1.409938        0.0005899912
   1.410588        0.0005900755
   1.411237        0.0005901596
   1.411888        0.0005902439
   1.412538        0.0005902858
   1.413188        0.0005901141
   1.413840        0.0005899418
   1.414490        0.0005897699
   1.415143        0.0005895975
   1.415794        0.0005894710
   1.416447        0.0005895507
   1.417099        0.0005896303
   1.417751        0.0005897100
   1.418405        0.0005897898
   1.419057        0.0005898691
   1.419712        0.0005899470
   1.420365        0.0005900247
   1.421020        0.0005901026
   1.421674        0.0005901804
   1.422328        0.0005902593
   1.422984        0.0005903419
   1.423639        0.0005904244
   1.424296        0.0005905070
   1.424951        0.0005905896
   1.425609        0.0005906708
   1.426265        0.0005907448
   1.426921        0.0005908188
   1.427579        0.0005908930
   1.428236        0.0005909670
   1.428895        0.0005910424
   1.429552        0.0005911211
   1.430212        0.0005912000
   1.430870        0.0005912788
   1.431528        0.0005913577
   1.432188        0.0005914352
   1.432847        0.0005915055
   1.433508        0.0005915759
   1.434168        0.0005916462
   1.434829        0.0005917167
   1.435490        0.0005917883
   1.436150        0.0005918635
   1.436813        0.0005919389
   1.437474        0.0005920141
   1.438137        0.0005920895
   1.438799        0.0005921644
   1.439462        0.0005922378
   1.440125        0.0005923112
   1.440787        0.0005923845
   1.441452        0.0005924581
   1.442115        0.0005925311
   1.442780        0.0005926028
   1.443444        0.0005926744
   1.444110        0.0005927461
   1.444774        0.0005928177
   1.445439        0.0005928890
   1.446106        0.0005929588
   1.446771        0.0005930286
   1.447439        0.0005930985
   1.448105        0.0005931683
   1.448773        0.0005932379
   1.449439        0.0005933059
   1.450106        0.0005933738
   1.450775        0.0005934420
   1.451443        0.0005935100
   1.452112        0.0005935779
   1.452780        0.0005936440
   1.453450        0.0005937103
   1.454119        0.0005937765
   1.454790        0.0005938429
   1.455459        0.0005939102
   1.456129        0.0005939812
   1.456801        0.0005940523
   1.457471        0.0005941233
   1.458143        0.0005941945
   1.458814        0.0005942643
   1.459487        0.0005943270
   1.460159        0.0005943896
   1.460831        0.0005944522
   1.461504        0.0005945150
   1.462177        0.0005945773
   1.462851        0.0005946382
   1.463525        0.0005946990
   1.464200        0.0005947600
   1.464873        0.0005948209
   1.465547        0.0005948830
   1.466223        0.0005949488
   1.466898        0.0005950145
   1.467575        0.0005950804
   1.468250        0.0005951462
   1.468927        0.0005952118
   1.469603        0.0005952758
   1.470279        0.0005953398
   1.470958        0.0005954040
   1.471634        0.0005954680
   1.472313        0.0005955310
   1.472991        0.0005955864
   1.473670        0.0005956420
   1.474348        0.0005956975
   1.475027        0.0005957530
   1.475707        0.0005958098
   1.476386        0.0005958704
   1.477067        0.0005959311
   1.477747        0.0005959916
   1.478428        0.0005960524
   1.479109        0.0005961126
   1.479789        0.0005961714
   1.480472        0.0005962303
   1.481153        0.0005962891
   1.481836        0.0005963481
   1.482518        0.0005964066
   1.483202        0.0005964638
   1.483884        0.0005965208
   1.484569        0.0005965781
   1.485252        0.0005966352
   1.485935        0.0005966920
   1.486621        0.0005967474
   1.487305        0.0005968027
   1.487991        0.0005968582
   1.488676        0.0005969135
   1.489362        0.0005969686
   1.490048        0.0005970222
   1.490733        0.0005970759
   1.491421        0.0005971297
   1.492107        0.0005971834
   1.492795        0.0005972384
   1.493482        0.0005972970
   1.494171        0.0005973557
   1.494859        0.0005974142
   1.495546        0.0005974729
   1.496236        0.0005975302
   1.496925        0.0005975804
   1.497615        0.0005976306
   1.498304        0.0005976808
   1.498995        0.0005977312
   1.499685        0.0005977824
   1.500375        0.0005978376
   1.501067        0.0005978929
   1.501758        0.0005979481
   1.502451        0.0005980035
   1.503142        0.0005980575
   1.503835        0.0005981043
   1.504527        0.0005981510
   1.505220        0.0005981978
   1.505914        0.0005982447
   1.506607        0.0005982926
   1.507302        0.0005983445
   1.507995        0.0005983963
   1.508691        0.0005984482
   1.509385        0.0005985001
   1.510080        0.0005985516
   1.510776        0.0005986019
   1.511471        0.0005986520
   1.512169        0.0005987023
   1.512864        0.0005987526
   1.513562        0.0005988016
   1.514259        0.0005988432
   1.514956        0.0005988848
   1.515654        0.0005989266
   1.516352        0.0005989682
   1.517051        0.0005990113
   1.517749        0.0005990581
