# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/100 of the quasar flux.
   1.297179        0.0000499111
   1.297777        0.0000499552
   1.298375        0.0000499993
   1.298973        0.0000500435
   1.299571        0.0000500876
   1.300170        0.0000501317
   1.300769        0.0000501757
   1.301367        0.0000502196
   1.301968        0.0000502636
   1.302567        0.0000503076
   1.303167        0.0000503471
   1.303767        0.0000503707
   1.304368        0.0000503944
   1.304969        0.0000504180
   1.305569        0.0000504417
   1.306171        0.0000504705
   1.306772        0.0000505145
   1.307375        0.0000505587
   1.307977        0.0000506028
   1.308580        0.0000506470
   1.309182        0.0000506910
   1.309785        0.0000507343
   1.310389        0.0000507778
   1.310992        0.0000508211
   1.311596        0.0000508646
   1.312200        0.0000509080
   1.312805        0.0000509513
   1.313409        0.0000509945
   1.314014        0.0000510377
   1.314620        0.0000510810
   1.315225        0.0000511244
   1.315831        0.0000511681
   1.316437        0.0000512117
   1.317044        0.0000512554
   1.317650        0.0000512991
   1.318256        0.0000513427
   1.318864        0.0000513857
   1.319471        0.0000514286
   1.320080        0.0000514716
   1.320687        0.0000515146
   1.321296        0.0000515577
   1.321904        0.0000516010
   1.322513        0.0000516444
   1.323123        0.0000516879
   1.323732        0.0000517312
   1.324342        0.0000517747
   1.324952        0.0000518179
   1.325563        0.0000518612
   1.326173        0.0000519044
   1.326783        0.0000519477
   1.327395        0.0000519910
   1.328006        0.0000520340
   1.328618        0.0000520772
   1.329230        0.0000521203
   1.329843        0.0000521635
   1.330455        0.0000522065
   1.331067        0.0000522488
   1.331681        0.0000522912
   1.332294        0.0000523336
   1.332908        0.0000523760
   1.333521        0.0000524126
   1.334136        0.0000524341
   1.334750        0.0000524555
   1.335365        0.0000524770
   1.335981        0.0000524986
   1.336595        0.0000525261
   1.337212        0.0000525692
   1.337827        0.0000526123
   1.338444        0.0000526555
   1.339060        0.0000526987
   1.339676        0.0000527417
   1.340294        0.0000527841
   1.340911        0.0000528265
   1.341529        0.0000528690
   1.342147        0.0000529114
   1.342766        0.0000529539
   1.343384        0.0000529961
   1.344002        0.0000530383
   1.344622        0.0000530807
   1.345240        0.0000531230
   1.345861        0.0000531653
   1.346480        0.0000532074
   1.347101        0.0000532496
   1.347721        0.0000532917
   1.348343        0.0000533339
   1.348963        0.0000533761
   1.349584        0.0000534187
   1.350206        0.0000534613
   1.350828        0.0000535039
   1.351451        0.0000535466
   1.352073        0.0000535890
   1.352696        0.0000536309
   1.353319        0.0000536727
   1.353941        0.0000537145
   1.354566        0.0000537565
   1.355189        0.0000537984
   1.355814        0.0000538408
   1.356438        0.0000538831
   1.357064        0.0000539255
   1.357688        0.0000539678
   1.358313        0.0000540100
   1.358940        0.0000540516
   1.359565        0.0000540932
   1.360192        0.0000541348
   1.360818        0.0000541764
   1.361446        0.0000542182
   1.362072        0.0000542602
   1.362699        0.0000543022
   1.363327        0.0000543443
   1.363955        0.0000543864
   1.364584        0.0000544285
   1.365212        0.0000544704
   1.365842        0.0000545123
   1.366470        0.0000545542
   1.367099        0.0000545961
   1.367729        0.0000546333
   1.368359        0.0000546523
   1.368990        0.0000546714
   1.369620        0.0000546904
   1.370251        0.0000547095
   1.370882        0.0000547331
   1.371513        0.0000547745
   1.372145        0.0000548161
   1.372777        0.0000548576
   1.373410        0.0000548992
   1.374042        0.0000549407
   1.374676        0.0000549821
   1.375308        0.0000550235
   1.375941        0.0000550648
   1.376576        0.0000551063
   1.377209        0.0000551477
   1.377844        0.0000551890
   1.378479        0.0000552302
   1.379114        0.0000552715
   1.379749        0.0000553127
   1.380384        0.0000553540
   1.381020        0.0000553951
   1.381656        0.0000554362
   1.382293        0.0000554774
   1.382929        0.0000555185
   1.383567        0.0000555598
   1.384204        0.0000556014
   1.384841        0.0000556430
   1.385480        0.0000556847
   1.386117        0.0000557263
   1.386756        0.0000557678
   1.387395        0.0000558086
   1.388034        0.0000558496
   1.388673        0.0000558904
   1.389314        0.0000559313
   1.389953        0.0000559723
   1.390593        0.0000560136
   1.391234        0.0000560550
   1.391874        0.0000560963
   1.392516        0.0000561378
   1.393157        0.0000561790
   1.393800        0.0000562197
   1.394441        0.0000562602
   1.395083        0.0000563008
   1.395726        0.0000563415
   1.396368        0.0000563822
   1.397012        0.0000564233
   1.397655        0.0000564644
   1.398300        0.0000565056
   1.398943        0.0000565467
   1.399587        0.0000565878
   1.400233        0.0000566288
   1.400877        0.0000566697
   1.401523        0.0000567107
   1.402168        0.0000567517
   1.402815        0.0000567928
   1.403460        0.0000568335
   1.404106        0.0000568744
   1.404754        0.0000569153
   1.405400        0.0000569561
   1.406048        0.0000569970
   1.406695        0.0000570377
   1.407344        0.0000570785
   1.407992        0.0000571192
   1.408640        0.0000571599
   1.409289        0.0000572007
   1.409938        0.0000572413
   1.410588        0.0000572819
   1.411237        0.0000573225
   1.411888        0.0000573632
   1.412538        0.0000573997
   1.413188        0.0000574154
   1.413840        0.0000574311
   1.414490        0.0000574468
   1.415143        0.0000574625
   1.415794        0.0000574826
   1.416447        0.0000575228
   1.417099        0.0000575630
   1.417751        0.0000576032
   1.418405        0.0000576435
   1.419057        0.0000576837
   1.419712        0.0000577238
   1.420365        0.0000577639
   1.421020        0.0000578040
   1.421674        0.0000578441
   1.422328        0.0000578843
   1.422984        0.0000579250
   1.423639        0.0000579656
   1.424296        0.0000580062
   1.424951        0.0000580468
   1.425609        0.0000580874
   1.426265        0.0000581272
   1.426921        0.0000581670
   1.427579        0.0000582069
   1.428236        0.0000582468
   1.428895        0.0000582868
   1.429552        0.0000583271
   1.430212        0.0000583675
   1.430870        0.0000584079
   1.431528        0.0000584483
   1.432188        0.0000584886
   1.432847        0.0000585281
   1.433508        0.0000585678
   1.434168        0.0000586073
   1.434829        0.0000586470
   1.435490        0.0000586867
   1.436150        0.0000587268
   1.436813        0.0000587670
   1.437474        0.0000588072
   1.438137        0.0000588474
   1.438799        0.0000588875
   1.439462        0.0000589275
   1.440125        0.0000589675
   1.440787        0.0000590075
   1.441452        0.0000590476
   1.442115        0.0000590876
   1.442780        0.0000591276
   1.443444        0.0000591674
   1.444110        0.0000592074
   1.444774        0.0000592473
   1.445439        0.0000592872
   1.446106        0.0000593270
   1.446771        0.0000593667
   1.447439        0.0000594066
   1.448105        0.0000594464
   1.448773        0.0000594862
   1.449439        0.0000595258
   1.450106        0.0000595655
   1.450775        0.0000596052
   1.451443        0.0000596449
   1.452112        0.0000596846
   1.452780        0.0000597241
   1.453450        0.0000597637
   1.454119        0.0000598032
   1.454790        0.0000598429
   1.455459        0.0000598826
   1.456129        0.0000599226
   1.456801        0.0000599627
   1.457471        0.0000600028
   1.458143        0.0000600430
   1.458814        0.0000600830
   1.459487        0.0000601223
   1.460159        0.0000601616
   1.460831        0.0000602009
   1.461504        0.0000602403
   1.462177        0.0000602796
   1.462851        0.0000603189
   1.463525        0.0000603580
   1.464200        0.0000603973
   1.464873        0.0000604365
   1.465547        0.0000604758
   1.466223        0.0000605156
   1.466898        0.0000605553
   1.467575        0.0000605952
   1.468250        0.0000606349
   1.468927        0.0000606748
   1.469603        0.0000607144
   1.470279        0.0000607540
   1.470958        0.0000607937
   1.471634        0.0000608334
   1.472313        0.0000608730
   1.472991        0.0000609118
   1.473670        0.0000609507
   1.474348        0.0000609895
   1.475027        0.0000610283
   1.475707        0.0000610674
   1.476386        0.0000611068
   1.477067        0.0000611463
   1.477747        0.0000611857
   1.478428        0.0000612252
   1.479109        0.0000612646
   1.479789        0.0000613039
   1.480472        0.0000613433
   1.481153        0.0000613826
   1.481836        0.0000614220
   1.482518        0.0000614613
   1.483202        0.0000615005
   1.483884        0.0000615397
   1.484569        0.0000615790
   1.485252        0.0000616182
   1.485935        0.0000616574
   1.486621        0.0000616965
   1.487305        0.0000617356
   1.487991        0.0000617747
   1.488676        0.0000618138
   1.489362        0.0000618530
   1.490048        0.0000618919
   1.490733        0.0000619309
   1.491421        0.0000619699
   1.492107        0.0000620089
   1.492795        0.0000620482
   1.493482        0.0000620877
   1.494171        0.0000621273
   1.494859        0.0000621669
   1.495546        0.0000622064
   1.496236        0.0000622460
   1.496925        0.0000622847
   1.497615        0.0000623235
   1.498304        0.0000623622
   1.498995        0.0000624011
   1.499685        0.0000624400
   1.500375        0.0000624793
   1.501067        0.0000625187
   1.501758        0.0000625580
   1.502451        0.0000625975
   1.503142        0.0000626367
   1.503835        0.0000626753
   1.504527        0.0000627138
   1.505220        0.0000627523
   1.505914        0.0000627910
   1.506607        0.0000628297
   1.507302        0.0000628688
   1.507995        0.0000629079
   1.508691        0.0000629472
   1.509385        0.0000629863
   1.510080        0.0000630254
   1.510776        0.0000630645
   1.511471        0.0000631035
   1.512169        0.0000631427
   1.512864        0.0000631817
   1.513562        0.0000632207
   1.514259        0.0000632589
   1.514956        0.0000632971
   1.515654        0.0000633353
   1.516352        0.0000633736
   1.517051        0.0000634120
   1.517749        0.0000634508
